# Date: 09/12/2014 Time: 20:28:47
#
# SIMHERSCHEL = Simulate Sources for Herschel Images = Dec 09 2014 20:28    
# Alexander Men'shchikov, SAp IRFU CEA Saclay, France (alexander.menshchikov@cea.fr)
# Using CFITSIO library version 3.260 by William D Pence (william.d.pence@nasa.gov)
#___________________________________________________________________________________________________________________________________
#
# TRUTH TABLE FOR MODEL SOURCES populating '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits'
#
# based on '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits'
#      and '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits'
#___________________________________________________________________________________________________________________________________
#
# CONFIGURATION PARAMETERS USED BY SIMHERSCHEL:
#
#    distance:  260.0
#    waveband:  250.0
#     obsbeam: 18.2
#   nmassbins: 41
#      ncores: 2000  1 44  1 44  1 43
#      nproto:    0  0  0
#     xmasslo:  0.020
#      plexp1: -1.70
#     xmassb1:  0.150
#      plexp2: -1.70
#     xmassb2:  0.500
#      plexp3: -1.70
#     xmasshi: 30.000
#    artscale:  1.000
#    cdthresh:  5.00E+21
#     cdfact1:  0.50
#     cdfact2: 99999.00
#     cdfact3:  0.00
#      maxtry:    99999
#  maxobsbeam: 36.3
#   cdensname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits
#    maskname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits
#    backname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits
#    basepath: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# Distance: 260.00 pc, waveband: 250.0 microns, beam: 18.2 arcsec
# Path to the radiative transfer models: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# TABULATED QUANTITIES
#
#   NO ............ Source's running number ..................................
#   NP ............ Source's population number ...............................
#   NM ............ Source's model number ....................................
#   XPIX .......... X-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   YPIX .......... Y-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   XARCS ......... X-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   YARCS ......... Y-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   RAD_AS ........ Model outer radius ....................................... (arcsec)
#   RAD_AU ........ Model outer radius ....................................... (AU)
#   RAD_BES ....... Model equivalent FWHM radius ............................. (arcsec)
#   AFWHM ......... Model full size at half-maximum intensity ................ (arcsec)
#   MASS .......... Model mass ............................................... (Msun)
#   ACC_LUMIN ..... Model accretion luminosity ............................... (Lsun)
#   DFWHM_INT ..... Model diameter (FWHM) from intensity distribution ........ (parsec)
#   DFWHM_DEN ..... Model diameter (FWHM) from density distribution .......... (parsec)
#   C_COLUMN ...... Central column density ................................... (H2/cm^2)
#   AV_COLUMN ..... Mass-averaged column density ............................. (H2/cm^2)
#   TOTFLUXJY ..... Total flux of the model .................................. (Jy)
#   PKJYBEAM ...... Peak intensity of the model .............................. (Jy/beam)
#   PKMJYSR ....... Peak intensity of the model .............................. (MJy/sr)
#   BACKSTD ....... Standard deviation of the local background ............... (MJy/sr)
#   SNRATIO ....... Signal-to-noise ratio PKMJYSR/BACKSTD ....................
#   TD_MASSAV ..... Mass-averaged temperature ................................ (K)
#   CDTHRESH ...... Column density threshold for placement of sources ........ (H2/cm^2)
#   CDLOCMEAN ..... Column density local mean for placement of sources ....... (H2/cm^2)
#   CDLOCMAX ...... Column density local maximum for placement of sources .... (H2/cm^2)
#   CONTRAST ...... Intrinsic contrast: AV_COLUMN/CDLOCMAX ...................
#   APPCONTR ...... Apparent contrast: (AV_COLUMN_convolved)/CDLOCMAX ........
#___________________________________________________________________________________________________________________________________
#
#   1  2    3     4       5       6       7       8       9      10      11       12        13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28
#  NO NP   NM   XPIX    YPIX    XARCS  YARCS   RAD_AS  RAD_AU  RAD_PC   AFWHM    MASS   ACC_LUMIN  DFWHM_INT  DFWHM_DEN   C_COLUMN  AV_COLUMN  TOTFLUXJY  PKJYBEAM    PKMJYSR    BACKSTD    SNRATIO   TD_MASSAV   CDTHRESH  CDLOCMEAN   CDLOCMAX   CONTRAST   APPCONTR
#
 2650  2   55  2305.0   888.0  6915.0  2664.0   1.743   453.2 18.2675   18.20   0.0619  0.000E+00  4.368E-03  1.845E-03  7.701E+23  2.250E+23  4.074E-02  4.095E-02  4.642E+00  9.044E+00  5.133E-01  7.228E+00  5.000E+21  5.824E+21  6.193E+21  3.633E+01  3.302E-01
 2651  2   55  3424.0  3919.0 10272.0 11757.0   1.743   453.2 18.2675   18.20   0.0619  0.000E+00  4.368E-03  1.845E-03  7.701E+23  2.250E+23  4.074E-02  4.095E-02  4.642E+00  5.380E+00  8.629E-01  7.228E+00  5.000E+21  5.975E+21  6.406E+21  3.512E+01  3.192E-01
 2652  2   55  2606.0  3343.0  7818.0 10029.0   1.743   453.2 18.2675   18.20   0.0619  0.000E+00  4.368E-03  1.845E-03  7.701E+23  2.250E+23  4.074E-02  4.095E-02  4.642E+00  2.983E+01  1.556E-01  7.228E+00  5.000E+21  7.015E+21  8.977E+21  2.506E+01  2.278E-01
 2653  2   55  2311.0  2545.0  6933.0  7635.0   1.743   453.2 18.2675   18.20   0.0619  0.000E+00  4.368E-03  1.845E-03  7.701E+23  2.250E+23  4.074E-02  4.095E-02  4.642E+00  7.297E+00  6.362E-01  7.228E+00  5.000E+21  6.153E+21  6.582E+21  3.418E+01  3.107E-01
 2654  2   55  2838.0  3823.0  8514.0 11469.0   1.743   453.2 18.2675   18.20   0.0619  0.000E+00  4.368E-03  1.845E-03  7.701E+23  2.250E+23  4.074E-02  4.095E-02  4.642E+00  8.119E+00  5.718E-01  7.228E+00  5.000E+21  5.792E+21  6.437E+21  3.495E+01  3.177E-01
 2655  1    7  3939.0  1264.0 11817.0  3792.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.419E+00  6.214E-01  7.870E+00  5.000E+21  5.802E+21  6.202E+21  1.872E+01  1.621E-01
 2656  1    7  2019.0  4069.0  6057.0 12207.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.780E+00  5.127E-01  7.870E+00  5.000E+21  6.095E+21  6.588E+21  1.762E+01  1.526E-01
 2657  1    7  2201.0  1291.0  6603.0  3873.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.654E+00  4.609E-01  7.870E+00  5.000E+21  7.765E+21  8.375E+21  1.386E+01  1.201E-01
 2658  1    7  2018.0  2725.0  6054.0  8175.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.915E+00  6.743E-01  7.870E+00  5.000E+21  6.019E+21  6.341E+21  1.831E+01  1.586E-01
 2659  1    7  1579.0  1591.0  4737.0  4773.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.094E+00  9.743E-01  7.870E+00  5.000E+21  6.312E+21  7.108E+21  1.633E+01  1.415E-01
 2660  1    7  2428.0  1589.0  7284.0  4767.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.930E+00  8.091E-01  7.870E+00  5.000E+21  5.824E+21  6.119E+21  1.897E+01  1.643E-01
 2661  1    7  1496.0  1540.0  4488.0  4620.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.220E+00  4.853E-01  7.870E+00  5.000E+21  6.100E+21  6.608E+21  1.757E+01  1.522E-01
 2662  1    7  2247.0  1971.0  6741.0  5913.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.503E+00  6.134E-01  7.870E+00  5.000E+21  6.142E+21  6.693E+21  1.735E+01  1.502E-01
 2663  1    7  1489.0   939.0  4467.0  2817.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.735E+00  4.566E-01  7.870E+00  5.000E+21  5.966E+21  6.509E+21  1.784E+01  1.545E-01
 2664  1    7  1783.0  2669.0  5349.0  8007.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.407E+00  9.051E-01  7.870E+00  5.000E+21  5.911E+21  6.186E+21  1.877E+01  1.626E-01
 2665  1    7  1249.0  1750.0  3747.0  5250.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  2.989E+00  1.335E+00  7.870E+00  5.000E+21  5.882E+21  6.149E+21  1.888E+01  1.635E-01
 2666  1    7  2572.0  3352.0  7716.0 10056.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.578E+01  1.115E-01  7.870E+00  5.000E+21  6.111E+21  6.956E+21  1.669E+01  1.446E-01
 2667  1    7  2369.0  4115.0  7107.0 12345.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.030E+00  7.929E-01  7.870E+00  5.000E+21  6.097E+21  6.623E+21  1.753E+01  1.518E-01
 2668  1    7  1473.0  2794.0  4419.0  8382.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.264E+00  1.222E+00  7.870E+00  5.000E+21  6.213E+21  7.040E+21  1.649E+01  1.428E-01
 2669  1    7  3400.0  3422.0 10200.0 10266.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.816E+00  5.852E-01  7.870E+00  5.000E+21  6.127E+21  6.763E+21  1.717E+01  1.487E-01
 2670  1    7  1691.0   732.0  5073.0  2196.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.462E+00  5.346E-01  7.870E+00  5.000E+21  5.868E+21  6.357E+21  1.826E+01  1.582E-01
 2671  1    7  1622.0  1355.0  4866.0  4065.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.611E+00  7.109E-01  7.870E+00  5.000E+21  5.722E+21  6.068E+21  1.913E+01  1.657E-01
 2672  1    7  1289.0  2009.0  3867.0  6027.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.829E+00  5.841E-01  7.870E+00  5.000E+21  5.802E+21  6.303E+21  1.842E+01  1.595E-01
 2673  1    7  2116.0  2579.0  6348.0  7737.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.701E+00  1.078E+00  7.870E+00  5.000E+21  5.987E+21  6.168E+21  1.882E+01  1.630E-01
 2674  1    7   870.0   646.0  2610.0  1938.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.177E+00  1.255E+00  7.870E+00  5.000E+21  5.943E+21  6.222E+21  1.866E+01  1.616E-01
 2675  1    7  2737.0  2145.0  8211.0  6435.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.301E+00  6.331E-01  7.870E+00  5.000E+21  5.922E+21  6.477E+21  1.792E+01  1.552E-01
 2676  1    7  1584.0  4060.0  4752.0 12180.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.683E+00  7.018E-01  7.870E+00  5.000E+21  6.037E+21  6.719E+21  1.728E+01  1.496E-01
 2677  1    7  2296.0  1719.0  6888.0  5157.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.836E+00  8.247E-01  7.870E+00  5.000E+21  5.837E+21  6.152E+21  1.887E+01  1.634E-01
 2678  1    7  1624.0  1633.0  4872.0  4899.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.584E+00  6.058E-01  7.870E+00  5.000E+21  6.068E+21  6.483E+21  1.791E+01  1.551E-01
 2679  1    7  2111.0  2211.0  6333.0  6633.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.072E+00  9.795E-01  7.870E+00  5.000E+21  5.906E+21  6.084E+21  1.908E+01  1.653E-01
 2680  1    7  1323.0  1708.0  3969.0  5124.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.379E+00  6.253E-01  7.870E+00  5.000E+21  6.163E+21  6.884E+21  1.687E+01  1.461E-01
 2681  1    7   650.0  3379.0  1950.0 10137.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.285E+01  3.105E-01  7.870E+00  5.000E+21  5.824E+21  6.558E+21  1.770E+01  1.533E-01
 2682  1    7  2374.0  2186.0  7122.0  6558.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  9.575E+00  4.166E-01  7.870E+00  5.000E+21  6.201E+21  7.171E+21  1.619E+01  1.402E-01
 2683  1    7  1059.0   654.0  3177.0  1962.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.121E+00  6.516E-01  7.870E+00  5.000E+21  5.715E+21  6.116E+21  1.898E+01  1.644E-01
 2684  1    7  2027.0  3843.0  6081.0 11529.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.307E+01  3.052E-01  7.870E+00  5.000E+21  5.719E+21  6.563E+21  1.769E+01  1.532E-01
 2685  1    7  2057.0  3469.0  6171.0 10407.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.792E+01  2.226E-01  7.870E+00  5.000E+21  6.182E+21  6.741E+21  1.722E+01  1.492E-01
 2686  1    7  1946.0  3200.0  5838.0  9600.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  2.054E+01  1.942E-01  7.870E+00  5.000E+21  6.204E+21  7.223E+21  1.607E+01  1.392E-01
 2687  1    7  2521.0  1097.0  7563.0  3291.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.558E+00  7.176E-01  7.870E+00  5.000E+21  6.346E+21  7.589E+21  1.530E+01  1.325E-01
 2688  1    7  2033.0  2583.0  6099.0  7749.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.933E+00  1.014E+00  7.870E+00  5.000E+21  6.168E+21  6.471E+21  1.794E+01  1.554E-01
 2689  1    7  1237.0   988.0  3711.0  2964.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.189E+01  3.354E-01  7.870E+00  5.000E+21  6.179E+21  6.785E+21  1.711E+01  1.482E-01
 2690  1    7  1440.0  1839.0  4320.0  5517.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.172E+00  9.561E-01  7.870E+00  5.000E+21  5.937E+21  6.155E+21  1.886E+01  1.634E-01
 2691  1    7  2934.0  3849.0  8802.0 11547.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.502E+00  8.860E-01  7.870E+00  5.000E+21  5.653E+21  6.192E+21  1.875E+01  1.624E-01
 2692  1    7  1816.0  2742.0  5448.0  8226.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.181E+01  3.378E-01  7.870E+00  5.000E+21  6.287E+21  7.004E+21  1.658E+01  1.436E-01
 2693  1    7  1876.0  2615.0  5628.0  7845.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.435E+00  7.339E-01  7.870E+00  5.000E+21  5.963E+21  6.444E+21  1.802E+01  1.560E-01
 2694  1    7  2395.0  3887.0  7185.0 11661.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.319E+00  4.795E-01  7.870E+00  5.000E+21  6.526E+21  7.224E+21  1.607E+01  1.392E-01
 2695  1    7  1923.0  4255.0  5769.0 12765.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.914E+00  8.118E-01  7.870E+00  5.000E+21  5.827E+21  6.144E+21  1.890E+01  1.637E-01
 2696  1    7  2490.0   684.0  7470.0  2052.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.791E+00  1.052E+00  7.870E+00  5.000E+21  5.867E+21  6.111E+21  1.900E+01  1.645E-01
 2697  1    7  3938.0   906.0 11814.0  2718.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.029E+01  3.877E-01  7.870E+00  5.000E+21  5.790E+21  6.490E+21  1.789E+01  1.549E-01
 2698  1    7  3431.0  1662.0 10293.0  4986.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  6.319E+00  6.312E-01  7.870E+00  5.000E+21  6.260E+21  6.849E+21  1.695E+01  1.468E-01
 2699  1    7  3967.0  1216.0 11901.0  3648.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.426E+01  2.797E-01  7.870E+00  5.000E+21  5.964E+21  6.585E+21  1.763E+01  1.527E-01
 2700  1    7  2870.0  3637.0  8610.0 10911.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.584E+00  8.701E-01  7.870E+00  5.000E+21  6.053E+21  6.671E+21  1.740E+01  1.507E-01
 2701  1    7  2000.0  3219.0  6000.0  9657.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.310E+01  1.205E-01  7.870E+00  5.000E+21  5.971E+21  6.930E+21  1.675E+01  1.451E-01
 2702  1    7  2767.0  2232.0  8301.0  6696.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.939E+00  6.716E-01  7.870E+00  5.000E+21  5.785E+21  6.234E+21  1.863E+01  1.613E-01
 2703  1    7  2025.0  2637.0  6075.0  7911.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.920E+00  5.037E-01  7.870E+00  5.000E+21  6.159E+21  6.612E+21  1.756E+01  1.521E-01
 2704  1    7  2835.0  4132.0  8505.0 12396.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  9.507E+00  4.196E-01  7.870E+00  5.000E+21  6.634E+21  7.558E+21  1.536E+01  1.330E-01
 2705  1    7  1369.0   961.0  4107.0  2883.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.176E+00  5.559E-01  7.870E+00  5.000E+21  5.726E+21  6.294E+21  1.845E+01  1.598E-01
 2706  1    7  2059.0  3433.0  6177.0 10299.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.244E+01  3.206E-01  7.870E+00  5.000E+21  6.722E+21  7.362E+21  1.577E+01  1.366E-01
 2707  1    7  2516.0   754.0  7548.0  2262.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.588E+00  8.693E-01  7.870E+00  5.000E+21  5.863E+21  6.124E+21  1.896E+01  1.642E-01
 2708  1    7  1883.0  1274.0  5649.0  3822.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.557E+00  7.177E-01  7.870E+00  5.000E+21  6.174E+21  6.593E+21  1.761E+01  1.525E-01
 2709  1    7  2338.0  1304.0  7014.0  3912.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.205E+00  5.536E-01  7.870E+00  5.000E+21  7.011E+21  7.443E+21  1.560E+01  1.351E-01
 2710  1    7  1800.0  1369.0  5400.0  4107.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  1.248E+01  3.196E-01  7.870E+00  5.000E+21  5.954E+21  6.733E+21  1.724E+01  1.493E-01
 2711  1    7  1650.0  4166.0  4950.0 12498.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.629E+00  4.623E-01  7.870E+00  5.000E+21  5.805E+21  6.324E+21  1.836E+01  1.590E-01
 2712  1    7  2090.0   992.0  6270.0  2976.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.492E+00  4.697E-01  7.870E+00  5.000E+21  5.838E+21  6.222E+21  1.866E+01  1.616E-01
 2713  1    7  1817.0  1143.0  5451.0  3429.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.122E+00  7.788E-01  7.870E+00  5.000E+21  5.828E+21  6.112E+21  1.900E+01  1.645E-01
 2714  1    7  2864.0  2965.0  8592.0  8895.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  5.911E+00  6.748E-01  7.870E+00  5.000E+21  7.219E+21  7.595E+21  1.529E+01  1.324E-01
 2715  1    7  2330.0  1618.0  6990.0  4854.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.980E+00  4.442E-01  7.870E+00  5.000E+21  6.002E+21  6.581E+21  1.764E+01  1.528E-01
 2716  1    7  1835.0  2266.0  5505.0  6798.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  3.358E+00  1.188E+00  7.870E+00  5.000E+21  5.918E+21  6.147E+21  1.889E+01  1.636E-01
 2717  1    7  2933.0  3894.0  8799.0 11682.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  7.841E+00  5.087E-01  7.870E+00  5.000E+21  5.653E+21  6.436E+21  1.804E+01  1.562E-01
 2718  1    7  2178.0  2312.0  6534.0  6936.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  8.443E+00  4.724E-01  7.870E+00  5.000E+21  5.928E+21  6.530E+21  1.778E+01  1.540E-01
 2719  1    7  1509.0   886.0  4527.0  2658.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.399E+00  9.068E-01  7.870E+00  5.000E+21  5.932E+21  6.465E+21  1.796E+01  1.555E-01
 2720  1    7   732.0  3532.0  2196.0 10596.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  2.186E+01  1.825E-01  7.870E+00  5.000E+21  5.942E+21  7.000E+21  1.659E+01  1.436E-01
 2721  1    7   933.0   791.0  2799.0  2373.0   1.701   442.3 18.2643   18.20   0.0306  0.000E+00  4.299E-03  1.804E-03  3.954E+23  1.161E+23  3.500E-02  3.519E-02  3.989E+00  4.513E+00  8.838E-01  7.870E+00  5.000E+21  6.851E+21  7.199E+21  1.613E+01  1.397E-01
