# Injection truth table -- cmf2.00_n600_s2033  seed=2033
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.103 M_sun
# 600 cores assigned to 76 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.103 versus 0.0643 M_sun, median |log10 ratio| 0.167 dex
# drawn contrast versus node contrast at the drawn column: median 1.231 versus 1.242, median |log10 ratio| 0.012 dex
# drawn observed size versus node size FWHMSDbs: median 40.3 versus 41.6 arcsec, median |log10 ratio| 0.064 dex
# target background column: median 5.04e+21 cm^-2 (5th 3.06e+21, 95th 1.63e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.49 +/- 0.09  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.29 +/- 0.13  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  475  i02j05k07       271    633    5.141e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  476  i02j05k07       861    670    6.011e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  477  i02j05k07       486    721    4.691e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  478  i02j05k07       313    887    4.972e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  479  i02j05k07       546    652    4.877e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  480  i02j05k07       731    252    4.765e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  481  i02j05k07       521    781    7.293e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  482  i02j05k07       927    496    5.226e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  483  i02j05k07       339    688    4.821e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  484  i02j05k07       689    679    5.405e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  485  i02j05k07       855    483    5.530e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  486  i02j05k07       303    707    4.535e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  487  i02j05k07       647    758    4.824e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  488  i02j05k07       475    824    5.474e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  489  i02j05k07       231    782    6.022e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  490  i02j05k07       467    707    4.543e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  491  i02j05k07       144    799    4.813e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  492  i02j05k07       666    692    5.420e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  493  i02j05k07       361    898    4.940e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  494  i02j05k07       468    763    5.090e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  495  i02j05k07       604    455    7.506e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  496  i02j05k07       626    744    6.402e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  497  i05j13k04       459    433    2.489e+22    4.800e+22    7.16    6.858e-18  1.3732    96.94    22.45  1
  498  i05j13k04       335    355    3.920e+22    4.800e+22    7.16    6.858e-18  1.3732    96.94    22.45  1
  499  i03j11k06        44    266    1.369e+22    1.200e+22    8.90    8.385e-19  0.5827    27.75    31.81  1
  500  i03j11k06       182    307    1.949e+22    1.200e+22    8.90    8.385e-19  0.5827    27.75    31.81  1
  501  i03j11k06       221    532    1.927e+22    1.200e+22    8.90    8.385e-19  0.5827    27.75    31.81  1
  502  i04j10k06       233    467    2.448e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.92  1
  503  i04j10k06       415    418    2.485e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.92  1
  504  i03j10k06       769    479    1.343e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  505  i03j10k06       422    522    1.534e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  506  i04j09k06       375    410    2.036e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.88  1
  507  i04j09k06       727    488    2.461e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.88  1
  508  i03j09k06       685    447    1.180e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  509  i03j09k06       403     89    1.134e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  510  i03j09k06       680    596    1.330e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  511  i02j09k06       372    564    8.781e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  512  i02j09k06        75    134    8.704e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  513  i04j08k06       504    426    2.464e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  514  i04j08k06       192    118    1.836e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  515  i04j08k06       379    315    1.929e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  516  i03j08k06       158    125    1.497e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  517  i03j08k06       459    465    1.525e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  518  i03j08k06       836    811    9.851e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  519  i03j08k06       141    461    1.808e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  520  i02j08k06       919    623    9.316e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  521  i02j08k06       272    424    9.645e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  522  i01j08k06       752    390    5.481e+21    3.000e+21   11.37    3.291e-19  0.1608    17.29    26.22  1
  523  i02j07k06       357    632    6.167e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.00  1
  524  i03j07k06       142     98    9.750e+21    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  525  i03j07k06       272    242    1.740e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  526  i03j07k06       506    323    1.235e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  527  i03j07k06       736    538    1.769e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  528  i03j07k06       826    730    1.282e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  529  i03j06k06       308    171    9.391e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  530  i03j06k06       327    448    9.440e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  531  i03j06k06       337    432    9.784e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  532  i03j06k06       367    288    1.006e+22    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  533  i03j06k06       301    181    9.585e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  534  i01j06k06       178    834    4.642e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  535  i02j06k06       577    244    5.533e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  536  i02j06k06       146     85    8.944e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  537  i02j06k06       732    678    8.261e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  538  i02j06k06       506    537    7.838e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  539  i02j06k06        69    544    8.609e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  540  i02j06k06       802    476    6.757e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  541  i02j06k06       728    229    6.706e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  542  i02j06k06       154    706    7.895e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  543  i02j06k06       741    924    5.799e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  544  i02j06k06       184    668    6.731e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  545  i01j04k06       585    177    4.295e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  546  i01j04k06       803     96    3.495e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  547  i01j04k06       334    747    4.258e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  548  i01j04k06       510    638    4.433e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  549  i01j04k06       450    725    4.284e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  550  i01j04k06       437    684    4.259e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  551  i03j05k06       291    403    9.695e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  552  i02j05k06       378    895    4.844e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  553  i02j05k06       616    225    4.859e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  554  i02j05k06       253    890    4.997e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  555  i02j05k06       283    678    4.854e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  556  i02j05k06       862    829    7.564e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  557  i02j05k06        49    872    7.557e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  558  i02j05k06       469    857    4.938e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  559  i02j05k06       368     45    7.618e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  560  i02j05k06       407    678    5.058e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  561  i02j05k06       802    834    7.995e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  562  i02j05k06       601    227    5.009e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  563  i02j05k06        45    497    7.594e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  564  i02j05k06       865    874    5.176e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  565  i02j05k06       375    604    7.566e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  566  i02j05k06       587    617    5.588e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  567  i02j05k06       412    652    4.857e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  568  i01j05k06       725     69    3.331e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  569  i01j05k06       892    261    3.018e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  570  i01j05k06       712    117    3.957e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  571  i01j05k06       919    264    3.019e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  572  i01j05k06       863    107    3.002e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  573  i01j05k06       834    275    3.672e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  574  i01j03k06       121    924    4.265e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  575  i01j03k06       941    340    3.659e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  576  i01j03k06       316    864    4.230e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  577  i01j03k06       803    361    4.178e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  578  i01j03k06       383    756    4.210e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  579  i01j03k06       356    788    4.235e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  580  i02j04k06       745    572    7.919e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  581  i02j04k06       423    634    4.746e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  582  i04j10k03       219    511    2.130e+22    2.400e+22    7.23    1.854e-17  0.3794    22.50    18.83  1
  583  i04j10k03       474    465    1.924e+22    2.400e+22    7.23    1.854e-17  0.3794    22.50    18.83  1
  584  i03j10k05       207    149    2.005e+22    1.200e+22    8.47    2.256e-18  0.3793    18.27    22.60  1
  585  i03j09k01       298    416    1.052e+22    1.200e+22    6.75    1.266e-16  0.2471    18.10    17.25  1
  586  i04j08k05       410    431    2.067e+22    2.400e+22    8.18    1.319e-18  0.1608    12.33    19.38  1
  587  i04j08k05       370    380    3.103e+22    2.400e+22    8.18    1.319e-18  0.1608    12.33    19.38  1
  588  i04j08k05       386    375    3.104e+22    2.400e+22    8.18    1.319e-18  0.1608    12.33    19.38  1
  589  i03j08k05       470    294    1.186e+22    1.200e+22    8.90    1.329e-18  0.1609    12.07    19.28  1
  590  i02j07k05        69    578    9.696e+21    6.000e+21    9.94    9.124e-19  0.1048    10.89    18.48  1
  591  i03j06k05       162    214    1.642e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.25  1
  592  i03j06k05       155    263    1.646e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.25  1
  593  i03j06k05       303    284    1.790e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.25  1
  594  i03j09k04       110    291    1.533e+22    1.200e+22    8.01    5.863e-18  0.2472    12.21    17.80  1
  595  i03j08k01       433    191    1.156e+22    1.200e+22    6.74    1.331e-16  0.1610    10.88    15.58  1
  596  i05j08k01       271    292    4.781e+22    4.800e+22    6.65    1.170e-16  0.1609    10.89    15.59  1
  597  i05j08k03       273    325    4.830e+22    4.800e+22    7.05    1.486e-17  0.1610     8.75    15.67  1
  598  i02j07k04       704    679    8.780e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  599  i02j08k03       597    624    1.003e+22    6.000e+21    7.67    1.609e-17  0.1609     8.11    15.46  1
  600  i03j08k02        49    332    1.688e+22    1.200e+22    7.08    4.488e-17  0.1610     8.93    15.30  1
